43	Zach RandolphMEM	F	79	34.2	17.4	7.1	15.2	46.7	0	0.3	10	3.2	4.3	74.2	10.1	2.5	0.7	0.3	2.3	47	0
44	Pau GasolLAL	PF	60	31.4	17.4	7.1	14.8	48	0.1	0.2	28.6	3.1	4.2	73.6	9.7	3.4	0.5	1.5	2.4	30	0
45	Mike ConleyMEM	PG	73	33.5	17.2	6.3	14.1	45	1.4	4	36.1	3.1	3.8	81.5	2.9	6	1.5	0.2	2.1	5	0
46	Bradley BealWSH	SG	73	34.7	17.1	6.6	15.7	41.9	1.9	4.7	40.2	2	2.6	78.8	3.7	3.3	1	0.2	1.8	1	0
47	Jeff GreenBOS	PF	82	34.2	16.9	5.9	14.3	41.2	1.6	4.8	34.1	3.5	4.3	79.5	4.6	1.7	0.7	0.6	2	2	0
48	Tony ParkerSA	G	68	29.4	16.7	6.7	13.4	49.9	0.4	1	37.3	2.9	3.6	81.1	2.3	5.7	0.5	0.1	2.2	2	0
49	Michael Carter-WilliamsPHI	G	70	34.5	16.7	6.1	15.1	40.5	0.8	3	26.4	3.7	5.2	70.3	6.2	6.3	1.9	0.6	3.5	16	2
50	Chandler ParsonsHOU	SF	74	37.6	16.6	6.3	13.3	47.2	1.8	4.7	37	2.2	3	74.2	5.5	4	1.2	0.4	1.9	7	0
51	Jeff TeagueATL	PG	79	32.2	16.5	5.8	13.2	43.8	0.9	2.8	32.9	4	4.8	84.6	2.6	6.7	1.1	0.2	2.9	13	0
52	Josh SmithDET	PF	77	35.5	16.4	6.7	16	41.9	0.9	3.4	26.4	2.1	3.9	53.2	6.8	3.3	1.4	1.4	2.6	12	0
53	Wesley MatthewsPOR	SG	82	33.9	16.4	5.4	12.3	44.1	2.5	6.2	39.3	3.1	3.7	83.7	3.5	2.4	0.9	0.2	1.3	1	0
54	Chris BoshMIA	PF	79	32	16.2	6.2	12.1	51.6	0.9	2.8	33.9	2.8	3.4	82	6.6	1.1	1	1	1.6	6	0
55	Gordon HaywardUTAH	SF	77	36.4	16.2	5.5	13.4	41.3	1.1	3.6	30.4	4	4.9	81.6	5.1	5.2	1.4	0.5	2.8	9	0
56	Luol DengCHI/CLE	F	63	35.1	16	5.9	13.7	43.1	0.9	3	30.2	3.4	4.3	79.1	5.7	2.9	1	0.1	1.8	8	0
57	Derrick RoseCHI	PG	10	31.1	15.9	5.8	16.4	35.4	1.6	4.7	34	2.7	3.2	84.4	3.2	4.3	0.5	0.1	3.4	0	0
57	Dion WaitersCLE	G	70	29.6	15.9	6.1	14.2	43.3	1.3	3.6	36.8	2.3	3.4	68.5	2.8	3	0.9	0.2	2.2	1	0
59	Gerald GreenPHX	G	82	28.4	15.8	5.5	12.3	44.5	2.5	6.2	40	2.4	2.8	84.8	3.4	1.5	0.9	0.5	1.8	0	0
60	Joe JohnsonBKN	G	79	32.6	15.8	5.8	12.9	45.4	2.1	5.1	40.1	2	2.5	81.5	3.4	2.7	0.6	0.1	1.5	0	0
61	Jodie MeeksLAL	G	77	33.2	15.7	5.4	11.6	46.3	2.1	5.2	40.1	2.9	3.4	85.7	2.5	1.8	1.4	0.1	1.4	0	0
62	Brandon JenningsDET	G	80	34.1	15.5	5.3	14.2	37.3	1.9	5.7	33.7	3	4	75.1	3.1	7.6	1.3	0.1	2.7	18	0
63	Eric GordonNO	SG	64	32.1	15.4	5.6	12.8	43.6	1.6	4	39.1	2.7	3.5	78.5	2.6	3.3	1.2	0.2	2.1	0	0
64	Greg MonroeDET	C	82	32.8	15.2	6.1	12.4	49.7	0	0	0	2.9	4.5	65.7	9.3	2.1	1.1	0.6	2	35	0
65	JJ RedickLAC	SG	35	28.2	15.2	5.2	11.4	45.5	2.1	5.3	39.5	2.8	3	91.5	2.1	2.2	0.8	0.1	1.2	0	0
66	Serge IbakaOKC	F	81	32.9	15.1	6.5	12.1	53.6	0.3	0.7	38.3	1.9	2.5	78.4	8.8	1	0.5	2.7	1.5	29	0
67	Tim DuncanSA	C	74	29.2	15.1	6	12.2	49	0	0.1	0	3.1	4.3	73.1	9.7	3	0.6	1.9	2.1	30	0
68	Avery BradleyBOS	PG	60	30.9	14.9	6	13.8	43.8	1.3	3.3	39.5	1.5	1.9	80.4	3.8	1.4	1.1	0.2	1.6	1	0
69	Tobias HarrisORL	PF	61	30.3	14.6	5.4	11.7	46.4	0.5	2.1	25.4	3.2	4	80.7	7	1.3	0.7	0.4	1.3	7	0
70	Marc GasolMEM	C	59	33.4	14.6	5.7	12.1	47.3	0	0.2	18.2	3.1	4.1	76.8	7.2	3.6	1	1.3	1.9	10	0
71	JR SmithNY	G	74	32.7	14.5	5.4	12.9	41.5	2.6	6.5	39.4	1.2	1.9	65.2	4	3	0.9	0.3	1.5	1	0
72	Tyreke EvansNO	G	72	28.2	14.5	5.4	12.5	43.6	0.3	1.3	22.1	3.3	4.3	77.1	4.7	5	1.2	0.3	2.4	10	1
73	Trevor ArizaWSH	SF	77	35.4	14.4	5.1	11.1	45.6	2.3	5.7	40.7	1.9	2.5	77.2	6.2	2.5	1.6	0.3	1.7	11	0
74	Jrue HolidayNO	PG	34	33.6	14.3	6	13.4	44.7	0.9	2.3	39	1.5	1.9	81	4.2	7.9	1.6	0.4	3.1	9	0
75	Deron WilliamsBKN	PG	64	32.2	14.3	5	11.2	45	1.5	4.2	36.6	2.7	3.4	80.1	2.6	6.1	1.5	0.2	2.2	5	0
76	Nikola VucevicORL	C	57	31.8	14.2	6.2	12.2	50.7	0	0	0	1.8	2.4	76.6	11	1.8	1.1	0.8	2	36	0
77	Nene WSH	C	53	29.4	14.2	5.6	11.2	50.3	0	0.1	20	2.9	5	58.3	5.5	2.9	1.2	0.9	2.2	2	0
78	Gerald HendersonCHA	SG	77	32	14	5.2	12.1	43.3	0.5	1.5	34.8	3.1	4	76.1	4	2.6	0.7	0.4	1.5	0	0
79	David WestIND	F	80	30.9	14	5.7	11.7	48.8	0.1	0.2	26.7	2.5	3.1	78.9	6.8	2.8	0.8	0.9	1.7	8	0
80	Evan TurnerIND/PHI	G	81	30.3	14	5.4	12.6	42.5	0.6	1.9	32.1	2.6	3.2	81.3	5	3.2	0.8	0.1	2.3	9	0
81	Alec BurksUTAH	SG	78	28.1	14	4.9	10.7	45.7	0.6	1.8	35	3.6	4.8	74.8	3.3	2.7	0.9	0.2	1.9	0	0
82	Rodney StuckeyDET	PG	73	26.7	13.9	5.1	11.7	43.6	0.3	1.2	27.3	3.3	4	83.6	2.3	2.1	0.7	0.1	1.7	0	0
83	Lance StephensonIND	G	78	35.3	13.8	5.5	11.2	49.1	1.1	3.1	35.2	1.8	2.5	71.1	7.2	4.6	0.7	0.1	2.7	20	5
84	Kobe BryantLAL	SF	6	29.5	13.8	5.2	12.2	42.5	0.5	2.7	18.8	3	3.5	85.7	4.3	6.3	1.2	0.2	5.7	0	0
85	Victor OladipoORL	SG	80	31.1	13.8	4.9	11.7	41.9	0.9	2.8	32.7	3.1	4	78	4.1	4.1	1.6	0.5	3.2	7	1
86	Markieff MorrisPHX	PF	81	26.6	13.8	5.1	10.4	48.6	0.4	1.3	31.5	3.2	4	79.2	6	1.8	0.8	0.6	1.8	11	0
87	Carlos BoozerCHI	PF	76	28.2	13.7	5.9	12.9	45.6	0	0	0	1.9	2.5	76.7	8.3	1.6	0.7	0.3	2	25	0
88	Kenneth FariedDEN	F	80	27.2	13.7	5.6	10.3	54.5	0	0	0	2.5	3.9	65	8.6	1.2	0.9	0.9	1.7	27	0
89	Wilson ChandlerDEN	F	62	31.1	13.6	5	11.9	41.6	2	5.7	34.8	1.8	2.5	72.4	4.7	1.8	0.7	0.5	1.3	2	0
90	Andre DrummondDET	C	81	32.3	13.5	5.9	9.5	62.3	0	0	0	1.7	4	41.8	13.2	0.4	1.2	1.6	1.4	57	0
91	Paul PierceBKN	SF	75	28	13.5	4.3	9.5	45.1	1.5	4	37.3	3.4	4.1	82.6	4.6	2.4	1.1	0.4	2	1	0
92	Derrick FavorsUTAH	F	73	30.2	13.3	5.3	10.2	52.2	0	0	0	2.6	3.9	66.9	8.7	1.2	1	1.5	1.8	25	0
93	Andrea BargnaniNY	C	42	29.9	13.3	5.3	12	44.2	0.7	2.6	27.8	2	2.4	82.4	5.3	1.1	0.3	1.2	1.4	4	0
94	Jared SullingerBOS	C	74	27.6	13.3	5.2	12.1	42.7	0.8	2.8	26.9	2.1	2.7	77.8	8.1	1.6	0.5	0.7	1.6	22	0
95	Marcin GortatWSH	C	81	32.8	13.2	5.6	10.4	54.2	0	0	100	1.9	2.8	68.6	9.5	1.7	0.5	1.5	1.6	37	0
95	Randy FoyeDEN	SG	81	30.7	13.2	4.5	10.8	41.3	2.3	6.1	38	1.9	2.3	84.9	2.9	3.5	0.8	0.5	1.8	4	0
97	Spencer HawesCLE/PHI	PF	80	30.9	13.2	5	11	45.6	1.6	3.9	41.6	1.5	1.9	78.3	8.3	3	0.6	1.2	2.2	25	0
98	Jimmy ButlerCHI	SF	67	38.7	13.1	4.1	10.3	39.7	1	3.6	28.3	3.9	5	76.9	4.9	2.6	1.9	0.5	1.5	5	0
99	D.J. AugustinCHI/TOR	G	71	27.3	13.1	4.2	10.1	41.5	1.9	4.7	40.1	2.8	3.2	88.5	1.8	4.4	0.7	0	1.8	2	0
100	Reggie JacksonOKC	PG	80	28.5	13.1	5	11.5	44	1	3.1	33.9	2	2.2	89.3	3.9	4.1	1.1	0.1	2.1	2	0
