13	Donovan MitchellUTAH	SG	67	33.8	25.9	9.2	20.5	44.8	3.5	9.8	35.5	4	4.7	85.3	4.2	5.3	1.5	0.2	3	3	0
14	Stephen CurryGS	PG	64	34.5	25.5	8.4	19.1	43.7	4.5	11.7	38	4.3	4.7	92.3	5.2	6.3	1.3	0.4	3.2	12	2
15	Karl-Anthony TownsMIN	C	74	33.4	24.6	8.7	16.4	52.9	2	4.9	41	5.2	6.3	82.2	9.8	3.6	1	1.1	3.1	40	1
16	Shai Gilgeous-AlexanderOKC	PG	56	34.7	24.5	8.5	18.8	45.3	1.6	5.3	30	5.9	7.2	81	5	5.9	1.3	0.8	2.8	6	1
17	Zach LaVineCHI	SG	67	34.7	24.4	8.4	17.7	47.6	2.8	7.1	38.9	4.8	5.6	85.3	4.6	4.5	0.6	0.3	2.6	0	0
18	Paul GeorgeLAC	F	31	34.7	24.3	8.6	20.5	42.1	2.9	8.3	35.4	4.1	4.8	85.8	6.9	5.7	2.2	0.4	4.1	7	0
19	Damian LillardPOR	PG	29	36.4	24	7.7	19	40.2	3.2	9.8	32.4	5.5	6.2	87.8	4.1	7.3	0.6	0.4	2.9	8	0
20	Jaylen BrownBOS	SG	66	33.6	23.6	8.7	18.4	47.3	2.5	7	35.8	3.7	4.8	75.8	6.1	3.5	1.1	0.3	2.7	11	2
21	Bradley BealWSH	SG	40	36	23.2	8.7	19.3	45.1	1.6	5.3	30	4.2	5.1	83.3	4.7	6.6	0.9	0.4	3.4	4	0
22	Anthony DavisLAL	PF	40	35.1	23.2	9.3	17.4	53.2	0.3	1.8	18.6	4.4	6.1	71.3	9.9	3.1	1.2	2.3	2.1	19	0
23	De'Aaron FoxSAC	PG	59	35.3	23.2	8.7	18.5	47.3	1.3	4.2	29.7	4.4	5.9	75	3.9	5.6	1.2	0.4	2.8	5	0
24	Pascal SiakamTOR	PF	68	37.9	22.8	8.8	17.8	49.4	1.1	3.2	34.4	4.2	5.6	74.9	8.5	5.3	1.3	0.6	2.7	30	2
25	Brandon IngramNO	SF	55	34	22.7	8.2	17.9	46.1	1.3	4.1	32.7	4.8	5.9	82.6	5.8	5.6	0.6	0.5	2.7	7	0
26	CJ McCollumPOR/NO	SG	62	34.6	22.1	8.6	18.8	46	2.9	7.6	38.8	1.9	2.7	68.2	4.3	5.1	1.1	0.4	2	3	0
27	James HardenBKN/PHI	SG	65	37.2	22	6.3	15.3	41	2.3	6.9	33	7.2	8.2	87.7	7.7	10.3	1.3	0.6	4.4	42	11
28	Darius GarlandCLE	PG	68	35.7	21.7	8	17.3	46.2	2.6	6.7	38.3	3.2	3.5	89.2	3.3	8.6	1.3	0.1	3.6	29	1
29	Jimmy ButlerMIA	SF	57	33.9	21.4	7	14.5	48	0.5	2	23.3	6.9	8	87	5.9	5.5	1.6	0.5	2.1	12	4
30	Anthony EdwardsMIN	SG	72	34.3	21.3	7.6	17.3	44.1	3	8.4	35.7	3.1	3.9	78.6	4.8	3.8	1.5	0.6	2.6	4	0
31	Dejounte MurraySA	SG	68	34.8	21.1	8.4	18.3	46.2	1.4	4.3	32.7	2.9	3.6	79.4	8.3	9.2	2	0.3	2.6	39	13
32	Tyler HerroMIA	PG	66	32.6	20.7	7.6	17	44.7	2.7	6.7	39.9	2.9	3.3	86.8	5	4	0.7	0.1	2.6	3	0
33	Klay ThompsonGS	SG	32	29.4	20.4	7.7	17.9	42.9	3.6	9.3	38.5	1.4	1.6	90.2	3.9	2.8	0.5	0.5	1.3	0	0
34	Fred VanVleetTOR	SG	65	37.9	20.3	6.8	16.9	40.3	3.7	9.9	37.7	3	3.4	87.4	4.4	6.7	1.7	0.5	2.6	10	1
35	Kristaps PorzingisWSH/DAL	C	51	29	20.2	6.9	15	45.9	1.5	4.9	31	4.9	5.6	86.7	8.1	2.3	0.7	1.6	1.6	15	0
36	Miles BridgesCHA	SF	80	35.5	20.2	7.5	15.2	49.1	1.9	5.8	33.1	3.3	4.2	80.2	7	3.8	0.9	0.8	1.9	15	0
37	LaMelo BallCHA	PG	75	32.3	20.1	7.2	16.7	42.9	2.9	7.5	38.9	2.8	3.2	87.2	6.7	7.6	1.6	0.4	3.3	23	5
38	Julius RandleNY	PF	72	35.3	20.1	7.1	17.3	41.1	1.7	5.4	30.8	4.2	5.6	75.6	9.9	5.1	0.7	0.5	3.4	31	1
39	Khris MiddletonMIL	SF	66	32.4	20.1	6.8	15.5	44.3	2.5	6.6	37.3	3.9	4.4	89	5.4	5.4	1.2	0.3	2.9	4	0
40	RJ BarrettNY	SG	70	34.5	20	7	17.1	40.8	2	5.8	34.2	4.1	5.8	71.4	5.8	3	0.6	0.2	2.2	4	0
41	Terry RozierCHA	SG	73	33.7	19.3	7.1	16	44.4	3	8.1	37.4	2.1	2.4	85.2	4.3	4.5	1.3	0.3	1.3	3	1
42	Jerami GrantDET	SF	47	31.9	19.2	6.3	14.9	42.6	1.9	5.4	35.8	4.6	5.5	83.8	4.1	2.4	0.9	1	1.8	1	0
43	Malcolm BrogdonIND	PG	36	33.5	19.1	6.8	15.1	44.8	1.6	5.2	31.2	4	4.6	85.6	5.1	5.9	0.8	0.4	2.1	6	1
44	Bam AdebayoMIA	C	56	32.6	19.1	7.3	13	55.7	0	0.1	0	4.6	6.1	75.3	10.1	3.4	1.4	0.8	2.6	27	0
45	Norman PowellPOR/LAC	G	45	32.4	19	6.2	13.4	46.1	2.4	5.6	41.9	4.2	5.2	81.1	3.2	2.1	0.9	0.5	1.5	0	0
46	Domantas SabonisIND/SAC	PF	62	34.5	18.9	7.1	12.5	57.3	0.6	2	31.2	4	5.4	74.1	12.1	5.2	1	0.4	3.1	46	5
47	Jordan PooleGS	SG	76	30	18.5	6.2	13.9	44.8	2.8	7.6	36.4	3.2	3.5	92.5	3.4	4	0.8	0.3	2.5	2	0
48	Russell WestbrookLAL	PG	78	34.3	18.5	7	15.8	44.4	1	3.4	29.8	3.4	5.1	66.7	7.4	7.1	1	0.3	3.8	28	10
49	Dillon BrooksMEM	SF	32	27.7	18.4	7.1	16.4	43.2	1.4	4.7	30.9	2.8	3.3	84.9	3.2	2.8	1.1	0.3	1.6	0	0
50	Gary Trent Jr.TOR	SG	70	35	18.3	6.4	15.5	41.4	3	7.8	38.3	2.5	2.9	85.3	2.7	2	1.7	0.3	1	0	0
51	Jrue HolidayMIL	PG	67	32.9	18.3	7.1	14.2	50.1	2	4.8	41.1	2	2.7	76.1	4.5	6.8	1.6	0.4	2.7	12	0
52	Desmond BaneMEM	SG	76	29.8	18.2	6.7	14.5	46.1	3	6.9	43.6	1.8	2	90.3	4.4	2.7	1.2	0.4	1.5	0	0
53	D'Angelo RussellMIN	PG	65	32	18.1	6.2	15	41.1	2.7	8	34	3	3.7	82.5	3.3	7.1	1	0.3	2.5	12	0
54	Bojan BogdanovicUTAH	SF	69	30.9	18.1	6.1	13.4	45.5	2.6	6.8	38.7	3.2	3.8	85.8	4.3	1.7	0.5	0	1.7	3	0
55	Christian WoodHOU	F	68	30.8	17.9	6.5	12.9	50.1	1.9	4.9	39	3	4.9	62.3	10.1	2.3	0.8	1	1.9	33	0
56	Jonas ValanciunasNO	C	74	30.3	17.8	6.9	12.7	54.4	0.8	2.1	36.1	3.2	3.9	82	11.4	2.6	0.6	0.8	2.4	50	0
57	Nikola VucevicCHI	C	73	33.1	17.6	7.5	15.8	47.3	1.4	4.5	31.4	1.3	1.7	76	11	3.2	1	1	1.9	44	0
58	Tyrese MaxeyPHI	PG	75	35.3	17.5	6.4	13.3	48.5	1.8	4.1	42.7	2.8	3.3	86.6	3.2	4.3	0.7	0.4	1.2	1	0
59	Cade CunninghamDET	PG	64	32.6	17.4	6.7	16.1	41.6	1.8	5.7	31.4	2.2	2.6	84.5	5.5	5.6	1.2	0.7	3.7	10	2
60	Anfernee SimonsPOR	SG	57	29.5	17.3	6.2	14	44.3	3.1	7.8	40.5	1.8	2	88.8	2.6	3.9	0.5	0.1	2	2	0
61	Jalen GreenHOU	SG	67	31.9	17.3	6.1	14.2	42.6	2.3	6.8	34.3	2.8	3.5	79.7	3.4	2.6	0.7	0.3	2	0	0
62	Tobias HarrisPHI	PF	73	34.8	17.2	6.8	14	48.2	1.4	3.8	36.7	2.3	2.8	84.2	6.8	3.5	0.6	0.6	1.6	9	1
63	Andrew WigginsGS	SF	73	31.9	17.2	6.5	14	46.6	2.2	5.5	39.3	2	3.2	63.4	4.5	2.2	1	0.7	1.5	1	0
64	Luguentz DortOKC	G	51	32.6	17.2	5.7	14.2	40.4	2.5	7.7	33.2	3.2	3.7	84.3	4.2	1.7	0.9	0.4	1.7	0	0
65	Deandre AytonPHX	C	58	29.5	17.2	7.6	12	63.4	0.1	0.3	36.8	1.8	2.4	74.6	10.2	1.4	0.7	0.7	1.6	30	0
66	O.G. AnunobyTOR	SF	48	36	17.1	6.4	14.5	44.3	2.4	6.6	36.3	1.9	2.5	75.4	5.5	2.6	1.5	0.5	1.7	3	0
67	Kyle KuzmaWSH	SF	66	33.4	17.1	6.4	14.2	45.2	1.9	5.7	34.1	2.4	3.3	71.2	8.5	3.5	0.6	0.9	2.6	24	1
68	Keldon JohnsonSA	SF	75	31.9	17	6.3	13.5	46.6	2.1	5.3	39.8	2.4	3.1	75.6	6.1	2.1	0.8	0.2	1.2	6	0
69	Caris LeVertIND/CLE	SG	58	30.7	17	6.5	14.7	44.4	1.4	4.4	32	2.5	3.3	75.6	3.7	4.3	0.9	0.4	1.9	1	0
70	Reggie JacksonLAC	PG	75	31.2	16.8	6.4	16.3	39.2	2.2	6.8	32.6	1.8	2.2	84.7	3.6	4.8	0.7	0.2	2.3	5	0
71	Harrison BarnesSAC	SF	77	33.6	16.4	5.1	10.8	46.9	1.8	4.7	39.4	4.4	5.4	82.6	5.6	2.4	0.7	0.2	1.5	5	0
72	Cole AnthonyORL	PG	65	31.7	16.3	5.5	14	39.1	2	6	33.8	3.3	3.9	85.4	5.4	5.7	0.7	0.3	2.6	9	0
73	Jaren Jackson Jr.MEM	PF	78	27.3	16.3	5.5	13.3	41.5	1.6	5.1	31.9	3.6	4.4	82.3	5.8	1.1	0.9	2.3	1.7	7	0
74	Jalen BrunsonDAL	PG	79	31.9	16.3	6.4	12.8	50.2	1.2	3.2	37.3	2.3	2.7	84	3.9	4.8	0.8	0	1.6	7	0
75	John CollinsATL	PF	54	30.8	16.2	6.3	11.9	52.6	1.2	3.3	36.4	2.5	3.1	79.3	7.8	1.8	0.6	1	1.1	16	0
76	Jarrett AllenCLE	C	56	32.3	16.1	6.6	9.7	67.7	0	0.2	10	2.9	4.2	70.8	10.8	1.6	0.8	1.3	1.7	32	0
77	Saddiq BeyDET	SF	82	33	16.1	5.5	13.9	39.6	2.6	7.4	34.6	2.6	3.1	82.7	5.4	2.8	0.9	0.2	1.2	6	0
78	Jordan ClarksonUTAH	PG	79	27.1	16	5.9	14.1	41.9	2.4	7.6	31.8	1.8	2.2	82.8	3.5	2.5	0.8	0.2	1.6	1	0
79	Collin SextonCLE	PG	11	28.7	16	6.2	13.7	45	1	4.1	24.4	2.6	3.5	74.4	3.3	2.1	0.9	0	2.8	0	0
80	Gordon HaywardCHA	SF	49	31.9	15.9	5.8	12.6	45.9	1.8	4.5	39.1	2.6	3	84.6	4.6	3.6	1	0.4	1.7	1	0
81	Buddy HieldIND/SAC	SG	81	30.9	15.6	5.5	13.6	40.6	3.2	8.8	36.6	1.4	1.6	87.4	4.4	2.8	0.9	0.3	1.9	1	0
82	Rudy GobertUTAH	C	66	32.1	15.6	5.5	7.7	71.3	0	0.1	0	4.6	6.7	69	14.7	1.1	0.7	2.1	1.8	53	0
83	Kevin Porter Jr.HOU	SG	61	31.3	15.6	5.5	13.2	41.5	2.5	6.8	37.5	2	3.2	64.2	4.4	6.2	1.1	0.4	3.1	10	1
84	Marcus Morris Sr.LAC	SF	54	29	15.4	5.6	12.8	43.4	1.9	5.1	36.7	2.4	2.7	87.2	4.4	2.1	0.5	0.3	1.3	2	0
85	Tyrese HaliburtonIND/SAC	PG	77	35	15.3	5.6	11.8	47.3	2.1	5.1	41.4	2.1	2.5	84.2	4	8.2	1.7	0.6	2.6	25	0
86	Scottie BarnesTOR	SF	74	35.4	15.3	6.2	12.6	49.2	0.8	2.6	30.1	2.1	2.9	73.5	7.5	3.5	1.1	0.7	1.8	13	0
87	Franz WagnerORL	SF	79	30.7	15.2	5.8	12.3	46.8	1.2	3.4	35.4	2.4	2.8	86.3	4.5	2.9	0.9	0.4	1.5	2	0
88	Bogdan BogdanovicATL	SG	63	29.3	15.1	5.4	12.6	43.1	2.7	7.3	36.8	1.5	1.8	84.3	4	3.1	1.1	0.2	1.1	0	0
89	Jusuf NurkicPOR	C	56	28.2	15	5.7	10.7	53.5	0.3	1	26.8	3.3	4.8	69	11.1	2.8	1.1	0.6	2.6	30	0
90	Wendell Carter Jr.ORL	C	62	29.9	15	5.8	11	52.5	1.1	3.5	32.7	2.3	3.3	69.1	10.5	2.8	0.6	0.7	1.9	33	0
91	Aaron GordonDEN	PF	75	31.7	15	5.8	11.1	52	1.2	3.5	33.5	2.3	3.1	74.3	5.9	2.5	0.6	0.6	1.8	6	0
92	Seth CurryBKN/PHI	SG	64	33.3	15	5.6	11.5	48.7	2.5	5.8	42.2	1.3	1.5	87.2	3.1	3.6	0.8	0.2	1.7	1	0
93	Evan MobleyCLE	PF	69	33.8	15	6.1	12	50.8	0.3	1.3	25	2.4	3.7	66.3	8.3	2.5	0.8	1.7	1.9	21	0
94	Kelly Oubre Jr.CHA	SG	76	26.3	15	5.4	12.3	44	2.5	7.3	34.5	1.7	2.5	66.7	4	1.1	1	0.4	0.9	1	0
95	Josh HartPOR/NO	SG	54	33.2	14.9	5.3	10.5	50.4	1.4	3.9	34.3	3	3.9	75.8	7.2	4.1	1.1	0.2	2.1	12	0
96	Lauri MarkkanenCLE	PF	61	30.8	14.8	5.1	11.5	44.5	2.2	6.2	35.8	2.3	2.6	86.8	5.7	1.3	0.7	0.5	0.9	3	0
97	Chris PaulPHX	PG	65	32.9	14.7	5.6	11.3	49.3	1	3.1	31.7	2.6	3.1	83.7	4.4	10.8	1.9	0.3	2.4	34	2
98	Jaylen HoardOKC	F	7	34.3	14.7	6.3	12.9	48.9	1.3	3.6	36	0.9	2	42.9	12	2.4	0.9	0.7	1.1	4	0
99	Will BartonDEN	G	71	32.1	14.7	5.5	12.6	43.8	2.2	6.1	36.5	1.4	1.8	80.3	4.8	3.9	0.8	0.4	1.8	1	0
100	Bobby PortisMIL	F	72	28.2	14.6	5.8	12.1	47.9	1.8	4.7	39.3	1.2	1.6	75.2	9.1	1.2	0.7	0.7	1.3	24	0
