24	Monta EllisDAL	SG	80	33.7	18.9	7.5	16.9	44.5	1	3.6	28.5	2.9	3.8	75.2	2.4	4.1	1.9	0.3	2.5	3	0
25	Pau GasolCHI	PF	78	34.4	18.5	7.3	14.8	49.4	0.2	0.3	46.2	3.8	4.7	80.3	11.8	2.7	0.3	1.9	2	54	0
26	Victor OladipoORL	SG	72	35.7	17.9	6.6	15.1	43.6	1.2	3.4	33.9	3.6	4.4	81.9	4.2	4.1	1.7	0.3	2.8	3	0
27	Kyle LowryTOR	PG	70	34.5	17.8	6.1	14.9	41.2	1.9	5.6	33.8	3.6	4.5	80.8	4.7	6.8	1.6	0.2	2.5	13	2
28	Derrick RoseCHI	PG	51	30	17.7	6.6	16.4	40.5	1.5	5.3	28	3	3.7	81.3	3.2	4.9	0.7	0.3	3.2	4	0
29	John WallWSH	PG	79	35.9	17.6	6.6	14.8	44.5	0.8	2.7	30	3.6	4.6	78.5	4.6	10	1.7	0.6	3.8	40	0
30	Marc GasolMEM	C	81	33.2	17.4	6.5	13.2	49.4	0	0.2	17.6	4.3	5.4	79.5	7.8	3.8	0.9	1.6	2.2	20	0
31	Kemba WalkerCHA	PG	62	34.2	17.3	6.1	15.8	38.5	1.4	4.5	30.4	3.8	4.6	82.7	3.5	5.1	1.4	0.5	1.6	4	0
32	Dirk NowitzkiDAL	F	77	29.6	17.3	6.3	13.8	45.9	1.4	3.6	38	3.3	3.8	88.2	5.9	1.9	0.5	0.4	1.1	6	0
33	Brook LopezBKN	C	72	29.2	17.2	7	13.7	51.3	0	0.1	10	3.1	3.8	81.4	7.4	0.7	0.6	1.8	1.4	17	0
34	Tobias HarrisORL	PF	68	34.8	17.1	6.5	14	46.6	1.3	3.5	36.4	2.8	3.6	78.8	6.3	1.8	1	0.5	1.7	11	0
35	Eric BledsoePHX	SG	81	34.6	17	5.8	12.9	44.7	1.1	3.4	32.4	4.4	5.4	80	5.2	6.1	1.6	0.6	3.4	13	2
36	Brandon KnightMIL/PHX	PG	63	32.3	17	6	14.1	42.2	2	5.1	38.9	3.1	3.5	87.4	3.9	5.2	1.4	0.2	3	2	0
37	Andrew WigginsMIN	SF	82	36.2	16.9	6.1	13.9	43.7	0.5	1.5	31	4.3	5.7	76	4.6	2.1	1	0.6	2.2	2	0
38	Tony WrotenPHI	SG	30	29.8	16.9	5.8	14.5	40.3	1.2	4.7	26.1	4	6	66.7	2.9	5.2	1.6	0.3	3.8	2	0
39	Paul MillsapATL	PF	73	32.7	16.7	6.1	12.7	47.6	1.1	3	35.6	3.5	4.6	75.7	7.8	3.1	1.8	0.9	2.3	15	0
40	Al JeffersonCHA	C	65	30.6	16.6	7.5	15.5	48.1	0	0.1	40	1.7	2.5	65.5	8.4	1.7	0.7	1.3	1	22	0
41	Tyreke EvansNO	G	79	34.1	16.6	6.6	14.7	44.7	0.9	2.9	30.4	2.6	3.7	69.4	5.3	6.6	1.3	0.5	3.1	18	1
42	Kawhi LeonardSA	SF	64	31.8	16.5	6.2	12.8	47.9	1	3	34.9	3.2	3.9	80.2	7.2	2.5	2.3	0.8	1.5	14	0
43	Isaiah ThomasBOS/PHX	G	67	25.8	16.4	5	11.9	42.1	1.9	5.2	37.3	4.5	5.2	86.8	2.3	4.2	0.9	0.1	2.1	0	0
44	Kevin LoveCLE	PF	75	33.8	16.4	5.5	12.7	43.4	1.9	5.2	36.7	3.4	4.3	80.4	9.7	2.2	0.7	0.5	1.6	38	0
45	JJ RedickLAC	SG	78	30.9	16.4	5.7	12	47.7	2.6	5.9	43.7	2.3	2.6	90.1	2.1	1.8	0.5	0.1	1.2	0	0
46	Goran DragicMIA/PHX	PG	78	33.8	16.3	6.4	12.8	50.1	1.2	3.3	34.7	2.3	3	77.3	3.5	4.5	1	0.2	2.2	4	0
47	Darren CollisonSAC	PG	45	34.8	16.1	5.8	12.2	47.3	1.3	3.6	37.3	3.2	4.1	78.8	3.2	5.6	1.5	0.3	2.5	3	0
48	Zach RandolphMEM	F	71	32.5	16.1	6.4	13.1	48.7	0.1	0.3	35	3.2	4.2	76.5	10.5	2.2	1	0.2	2.2	38	0
49	George HillIND	PG	43	29.5	16.1	5.9	12.4	47.7	1.6	4.5	35.8	2.6	3.3	79	4.2	5.1	1	0.3	1.6	2	1
50	Derrick FavorsUTAH	F	74	30.8	16	6.5	12.4	52.5	0	0.1	16.7	3	4.5	66.9	8.2	1.5	0.8	1.7	1.6	23	0
