45	Jamal MurrayDEN	PG	75	32.6	18.2	6.8	15.6	43.7	2	5.5	36.7	2.5	3	84.8	4.2	4.8	0.9	0.4	2.1	4	0
46	Andrew WigginsMIN	SF	73	34.8	18.1	6.8	16.6	41.2	1.6	4.8	33.9	2.8	4.1	69.9	4.8	2.5	1	0.7	1.9	3	0
47	Tim Hardaway Jr.DAL/NY	SF	65	31.6	18.1	6	15.3	39.3	2.5	7.3	34	3.6	4.2	84.1	3.4	2.4	0.8	0.1	1.6	2	0
48	JJ RedickPHI	SG	76	31.3	18.1	5.9	13.5	44	3.2	8	39.7	3	3.4	89.4	2.4	2.7	0.4	0.2	1.3	1	0
49	Derrick RoseMIN	PG	51	27.3	18	7.1	14.8	48.2	1.1	2.9	37	2.7	3.1	85.6	2.7	4.3	0.6	0.2	1.6	1	0
50	T.J. WarrenPHX	SF	43	31.6	18	6.9	14.2	48.6	1.8	4.2	42.8	2.3	2.9	81.5	4	1.5	1.2	0.7	1.2	0	0
51	Bojan BogdanovicIND	SF	81	31.8	18	6.4	13	49.7	2	4.8	42.5	3	3.8	80.7	4.1	2	0.9	0	1.7	0	0
52	Andre DrummondDET	C	79	33.5	17.3	7.1	13.3	53.3	0.1	0.5	13.2	3.1	5.2	59	15.6	1.4	1.7	1.7	2.2	69	0
53	De'Aaron FoxSAC	PG	81	31.4	17.3	6.2	13.6	45.8	1.1	2.9	37.1	3.7	5.1	72.7	3.8	7.3	1.6	0.6	2.8	16	1
54	Kevin LoveCLE	PF	22	27.2	17	5	12.9	38.5	2.4	6.7	36.1	4.7	5.2	90.4	10.9	2.2	0.3	0.2	1.9	12	0
54	RJ HunterBOS	G	1	26	17	6	13	46.2	4	10	40	1	2	50	3	3	1	0	0	0	0
56	Pascal SiakamTOR	PF	80	31.9	16.9	6.5	11.8	54.9	1	2.7	36.9	3	3.8	78.5	6.9	3.1	0.9	0.7	1.9	18	0
57	Ben SimmonsPHI	PG	79	34.2	16.9	6.8	12.2	56.3	0	0.1	0	3.3	5.4	60	8.8	7.7	1.4	0.8	3.5	42	10
58	Jordan ClarksonCLE	PG	81	27.3	16.8	6.5	14.6	44.8	1.8	5.5	32.4	2	2.4	84.4	3.3	2.4	0.7	0.2	1.7	1	0
59	Spencer DinwiddieBKN	PG	68	28.1	16.8	5.4	12.2	44.2	1.8	5.4	33.5	4.2	5.2	80.6	2.4	4.6	0.6	0.3	2.2	2	0
60	Collin SextonCLE	PG	82	31.8	16.7	6.3	14.7	43	1.5	3.6	40.2	2.6	3.1	83.9	2.9	3	0.5	0.1	2.3	2	0
61	Clint CapelaHOU	C	67	33.6	16.6	7.1	10.9	64.8	0	0	0	2.5	3.9	63.6	12.7	1.4	0.7	1.5	1.4	45	0
62	Montrezl HarrellLAC	C	82	26.3	16.6	6.7	10.8	61.5	0	0.2	17.6	3.2	5	64.3	6.5	2	0.9	1.3	1.6	17	0
63	Josh RichardsonMIA	SG	73	34.8	16.6	5.8	14.1	41.2	2.2	6.3	35.7	2.7	3.2	86.1	3.6	4.1	1.1	0.5	1.5	1	0
64	Harrison BarnesSAC/DAL	SF	77	32.9	16.4	5.6	13.3	42	2.3	5.7	39.5	3	3.6	82.4	4.7	1.5	0.6	0.2	1.3	4	0
65	Deandre AytonPHX	C	71	30.7	16.3	7.2	12.3	58.5	0	0.1	0	2	2.7	74.6	10.3	1.8	0.9	0.9	1.8	39	0
66	DeMarcus CousinsGS	C	30	25.7	16.3	5.9	12.4	48	0.9	3.2	27.4	3.5	4.8	73.6	8.2	3.6	1.3	1.5	2.4	10	0
67	Eric GordonHOU	SG	68	31.7	16.2	5.6	13.8	40.9	3.2	8.8	36	1.8	2.2	78.3	2.2	1.9	0.6	0.4	1.3	0	0
68	Aaron GordonORL	PF	78	33.8	16	6	13.4	44.9	1.6	4.4	34.9	2.4	3.2	73.1	7.4	3.7	0.7	0.7	2.1	19	0
69	Eric BledsoeMIL	SG	78	29.1	15.9	6	12.4	48.4	1.6	4.8	32.9	2.3	3	75	4.6	5.5	1.5	0.4	2.1	8	1
70	Rudy GobertUTAH	C	81	31.8	15.9	5.9	8.8	66.9	0	0	0	4.1	6.4	63.6	12.9	2	0.8	2.3	1.6	66	0
71	Jayson TatumBOS	SF	79	31.1	15.7	5.9	13.1	45	1.5	3.9	37.3	2.5	2.9	85.5	6	2.1	1.1	0.7	1.5	8	0
72	Malcolm BrogdonMIL	PG	64	28.6	15.6	5.9	11.7	50.5	1.6	3.8	42.6	2.2	2.4	92.8	4.5	3.2	0.7	0.2	1.4	0	0
73	Jusuf NurkicPOR	C	72	27.4	15.6	5.8	11.5	50.8	0	0.4	10.3	3.9	5.1	77.3	10.4	3.2	1	1.4	2.3	36	1
74	Chris PaulHOU	PG	58	32	15.6	5.2	12.4	41.9	2.2	6.1	35.8	3	3.5	86.2	4.6	8.2	2	0.3	2.6	18	1
75	Jonas ValanciunasTOR/MEM	C	49	22.3	15.6	6.1	11	55.9	0.3	1	29.2	3	3.8	79.5	8.6	1.4	0.4	1.1	1.8	16	0
76	Dennis SchroderOKC	PG	79	29.3	15.5	5.8	14	41.4	1.6	4.6	34.1	2.4	2.9	81.9	3.6	4.1	0.8	0.2	2.2	3	0
77	Reggie JacksonDET	PG	82	27.9	15.4	5.4	12.8	42.1	2.1	5.7	36.9	2.5	2.9	86.4	2.6	4.2	0.7	0.1	1.8	0	0
78	Jeremy LambCHA	SG	79	28.5	15.3	5.5	12.4	44	1.5	4.2	34.8	2.9	3.3	88.8	5.5	2.2	1.1	0.4	1	7	0
79	Kelly Oubre Jr.WSH/PHX	SG	69	28	15.2	5.4	12.2	44.5	1.6	4.9	32	2.7	3.5	77.5	4.7	1.2	1.2	0.9	1.5	3	0
80	Nikola MiroticNO/MIL	F	46	27.1	15.2	5.2	11.8	43.9	2.5	6.9	36.5	2.3	2.7	84.7	7.4	1.2	0.7	0.7	1	11	0
81	Evan FournierORL	SG	81	31.5	15.1	5.8	13.2	43.8	1.9	5.6	34	1.7	2.1	80.6	3.2	3.6	0.9	0.1	1.9	1	0
82	Terrence RossORL	G	81	26.5	15.1	5.4	12.7	42.8	2.7	7	38.3	1.6	1.8	87.5	3.5	1.7	0.9	0.4	1.1	0	0
83	Dwyane WadeMIA	G	72	26.2	15	5.8	13.3	43.3	1.2	3.6	33	2.3	3.2	70.8	4	4.2	0.8	0.5	2.3	4	1
84	Serge IbakaTOR	F	74	27.2	15	6.3	11.9	52.9	0.7	2.3	29	1.8	2.4	76.3	8.1	1.3	0.4	1.4	1.5	22	0
85	Marvin Bagley IIISAC	PF	62	25.3	14.9	5.7	11.4	50.4	0.5	1.5	31.3	2.9	4.2	69.1	7.6	1	0.5	1	1.6	19	0
86	Emmanuel MudiayNY	G	59	27.2	14.8	5.6	12.5	44.6	1.2	3.6	32.9	2.4	3.2	77.4	3.3	3.9	0.7	0.3	2.4	1	0
87	Jabari ParkerCHI/WSH	PF	64	26.9	14.5	5.8	11.7	49.3	1	3	31.3	2	2.9	71.2	6.6	2.4	0.7	0.5	2.4	8	0
88	Walt Lemon Jr.BOS/CHI	G	6	27.8	14.3	6.3	14.5	43.7	0.3	0.8	40	1.3	1.8	72.7	4.5	5	1.8	0.2	1.7	0	0
89	Kyle LowryTOR	PG	65	34	14.2	4.7	11.4	41.1	2.4	7	34.7	2.5	3	83	4.8	8.7	1.4	0.5	2.8	20	2
90	Bobby PortisCHI/WSH	F	50	26	14.2	5.6	12.6	44.4	1.5	3.8	39.3	1.5	1.9	79.4	8.1	1.4	0.7	0.4	1.5	14	0
91	Bogdan BogdanovicSAC	SG	70	27.8	14.1	5.2	12.3	41.8	1.9	5.3	36	1.9	2.3	82.7	3.5	3.8	1	0.2	1.7	1	0
92	Domantas SabonisIND	PF	74	24.8	14.1	5.6	9.5	59	0.1	0.2	52.9	2.8	3.9	71.5	9.3	2.9	0.6	0.4	2.2	30	0
93	Marcus Morris Sr.BOS	SF	75	27.9	13.9	5	11.3	44.7	1.9	5.2	37.5	1.9	2.3	84.4	6.1	1.5	0.6	0.3	1.2	5	0
94	Otto Porter Jr.CHI/WSH	SF	56	30.1	13.9	5.3	11.5	46.5	1.9	4.6	40.6	1.4	1.7	81.3	5.6	2.1	1.5	0.6	1.2	6	0
95	Steven AdamsOKC	C	80	33.4	13.9	6	10.1	59.5	0	0	0	1.8	3.7	50	9.5	1.6	1.5	1	1.7	29	0
96	Jaren Jackson Jr.MEM	PF	58	26.1	13.8	5.1	10.2	50.6	0.9	2.4	35.9	2.6	3.4	76.7	4.7	1.1	0.9	1.4	1.7	2	0
97	Goran DragicMIA	PG	36	27.5	13.7	5	12	41.3	1.6	4.6	34.8	2.2	2.8	78.2	3.1	4.8	0.8	0.1	2	4	1
98	Rudy GaySA	SF	69	26.7	13.7	5.4	10.8	50.4	1.1	2.7	40.2	1.7	2.1	81.6	6.8	2.6	0.8	0.5	1.7	9	0
99	Joe HarrisBKN	SF	76	30.2	13.7	4.9	9.8	50	2.4	5.1	47.4	1.4	1.8	82.7	3.8	2.4	0.5	0.2	1.6	0	0
100	Caris LeVertBKN	SG	40	26.6	13.7	5.2	12.1	42.9	1.2	3.9	31.2	2.1	3.1	69.1	3.8	3.9	1.1	0.4	1.7	0	0
