62	Darius GarlandCLE	PG	54	33.1	17.4	6.7	14.9	45.1	1.9	4.9	39.5	2.1	2.4	84.8	2.4	6.1	1.2	0.1	3	6	0
63	Kyle LowryTOR	PG	46	34.8	17.2	5.7	13	43.6	2.8	7.2	39.6	3	3.5	87.5	5.4	7.3	1	0.3	2.7	9	2
64	Dillon BrooksMEM	SF	67	29.8	17.2	6.4	15.4	41.9	1.9	5.6	34.4	2.4	2.9	81.5	2.9	2.3	1.2	0.4	1.8	0	0
65	Evan FournierBOS/ORL	SG	42	30	17.1	5.9	12.9	45.7	2.8	6.7	41.3	2.6	3.3	78.8	3	3.4	1.1	0.5	1.7	0	0
66	Jonas ValanciunasMEM	C	62	28.3	17.1	7.1	12	59.2	0.3	0.9	36.8	2.5	3.3	77.3	12.5	1.8	0.6	0.9	1.6	49	0
67	Bojan BogdanovicUTAH	SF	72	30.8	17	5.6	12.8	43.9	2.5	6.4	39	3.2	3.7	87.9	3.9	1.9	0.6	0.1	1.8	0	0
68	Tim Hardaway Jr.DAL	SF	70	28.4	16.6	5.8	13	44.7	3	7.6	39.1	2	2.5	81.6	3.3	1.8	0.4	0.2	0.9	0	0
69	Kevin Porter Jr.CLE/HOU	SG	26	32.1	16.6	6	14.1	42.5	1.9	6.2	31.1	2.7	3.6	73.4	3.8	6.3	0.7	0.3	3.5	4	0
70	Buddy HieldSAC	SG	71	34.3	16.6	5.7	14	40.6	4	10.2	39.1	1.2	1.5	84.6	4.7	3.6	0.9	0.4	1.8	2	0
71	Chris PaulPHX	PG	70	31.4	16.4	6.3	12.6	49.9	1.5	3.7	39.5	2.4	2.6	93.4	4.5	8.9	1.4	0.3	2.2	25	1
72	Khyri ThomasHOU	SG	5	30.6	16.4	6.4	13.2	48.5	1.8	5.4	33.3	1.8	1.8	100	3.6	5	1.8	1.2	1.2	0	0
73	Bogdan BogdanovicATL	SG	44	29.7	16.4	6.1	12.8	47.3	3.3	7.6	43.8	0.9	1	90.9	3.6	3.3	1.1	0.3	1.2	0	0
74	Mike ConleyUTAH	PG	51	29.4	16.2	5.6	12.5	44.4	2.7	6.6	41.2	2.4	2.8	85.2	3.5	6	1.4	0.2	1.9	6	0
75	Harrison BarnesSAC	SF	58	36.2	16.1	5.5	11.1	49.7	1.7	4.4	39.1	3.4	4.1	83	6.6	3.5	0.7	0.2	1.6	6	0
76	Elijah BryantMIL	SG	1	32	16	6	13	46.2	1	5	20	3	3	100	6	3	0	1	4	0	0
77	O.G. AnunobyTOR	SF	43	33.3	15.9	5.8	12.1	48	2.4	6.1	39.8	1.9	2.4	78.4	5.5	2.2	1.5	0.7	1.7	3	0
78	LaMelo BallCHA	PG	51	28.8	15.7	5.7	13.2	43.6	1.8	5.1	35.2	2.5	3.2	75.8	5.9	6.1	1.6	0.4	2.8	7	1
79	Dejounte MurraySA	SG	67	31.9	15.7	6.6	14.5	45.3	0.9	3	31.7	1.6	2	79.1	7.1	5.4	1.5	0.1	1.7	13	4
80	Terrence RossORL	G	46	29.3	15.6	5.5	13.4	41.2	1.9	5.7	33.7	2.6	3	87	3.4	2.3	1	0.5	1.6	0	0
81	T.J. WarrenIND	SF	4	29.3	15.5	6.8	12.8	52.9	0	1.8	0	2	2.5	80	3.5	1.3	0.5	0	1	0	0
82	Kelly Oubre Jr.GS	SG	55	30.7	15.4	5.8	13.2	43.9	1.6	5.2	31.6	2.2	3.2	69.5	6	1.3	1	0.8	1.3	6	0
83	Dennis SchroderLAL	PG	61	32.1	15.4	5.4	12.5	43.7	1.2	3.5	33.5	3.4	4	84.8	3.5	5.8	1.1	0.2	2.7	6	0
84	Derrick WhiteSA	PG	36	29.6	15.4	5.2	12.6	41.1	2.3	6.8	34.6	2.7	3.2	85.1	3	3.5	0.7	1	1.3	0	0
85	Gary Trent Jr.POR/TOR	SG	58	31.1	15.3	5.5	13.5	40.8	2.8	7.4	38.5	1.4	1.8	78.3	2.6	1.4	1	0.2	0.7	0	0
86	Clint CapelaATL	C	63	30.1	15.2	6.6	11	59.4	0	0	0	2.1	3.6	57.3	14.3	0.8	0.7	2	1.2	48	1
87	Tyler HerroMIA	PG	54	30.3	15.1	5.7	12.9	43.9	2	5.5	36	1.7	2.2	80.3	5	3.4	0.6	0.3	1.9	5	0
88	Coby WhiteCHI	PG	69	31.2	15.1	5.4	13.1	41.6	2.4	6.6	35.9	1.9	2.1	90.1	4.1	4.8	0.6	0.2	2.3	5	0
89	De'Andre HunterATL	SF	23	29.5	15	5.2	10.8	48.4	1.3	4.1	32.6	3.2	3.7	85.9	4.8	1.9	0.8	0.5	1.3	1	0
90	Andre DrummondLAL/CLE	C	46	27	14.9	6.1	12.4	49.3	0	0.2	0	2.7	4.5	60	12	2	1.4	1.1	2.7	28	0
91	Devonte' GrahamCHA	PG	55	30.2	14.8	4.6	12.2	37.7	3.3	8.7	37.5	2.4	2.9	84.2	2.7	5.4	0.9	0.1	1.5	3	0
92	Derrick RoseNY/DET	PG	50	25.6	14.7	5.7	12.2	47	1	2.6	38.8	2.2	2.5	86.6	2.6	4.2	1	0.4	1.6	1	0
93	Lonzo BallNO	PG	55	31.8	14.6	5.3	12.7	41.4	3.1	8.3	37.8	0.9	1.2	78.1	4.8	5.7	1.5	0.6	2.2	5	1
94	Kendrick NunnMIA	G	56	29.5	14.6	5.7	11.8	48.5	2.2	5.7	38.1	1	1.1	93.3	3.2	2.6	0.9	0.3	1.4	0	0
95	Deandre AytonPHX	C	69	30.7	14.4	6.2	10	62.6	0.1	0.3	20	1.9	2.5	76.9	10.5	1.4	0.6	1.2	1.5	33	0
96	Jaren Jackson Jr.MEM	PF	11	23.5	14.4	4.8	11.4	42.4	1.5	5.5	28.3	3.2	3.8	83.3	5.6	1.1	1.1	1.6	1.4	0	0
97	Thomas BryantWSH	C	10	27.1	14.3	5.9	9.1	64.8	0.9	2.1	42.9	1.6	2.4	66.7	6.1	1.5	0.4	0.8	1.1	1	0
98	Rudy GobertUTAH	C	71	30.8	14.3	5.5	8.2	67.5	0	0.1	0	3.3	5.3	62.3	13.5	1.3	0.6	2.7	1.7	49	0
99	Ben SimmonsPHI	PG	58	32.4	14.3	5.6	10.1	55.7	0.1	0.2	30	3	4.9	61.3	7.2	6.9	1.6	0.6	3	13	4
100	Richaun HolmesSAC	F	61	29.2	14.2	6	9.4	63.7	0	0.2	18.2	2.2	2.8	79.4	8.3	1.7	0.6	1.6	1.2	21	0
