1	Joel EmbiidPHI	C	66	34.6	33.1	11	20.1	54.8	1	3	33	10	11.7	85.7	10.2	4.2	1	1.7	3.4	39	1
2	Luka DoncicDAL	PG	66	36.2	32.4	10.9	22	49.6	2.8	8.2	34.2	7.8	10.5	74.2	8.6	8	1.4	0.5	3.6	36	10
3	Damian LillardPOR	PG	58	36.3	32.2	9.6	20.7	46.3	4.2	11.3	37.1	8.8	9.6	91.4	4.8	7.3	0.9	0.3	3.3	16	2
4	Shai Gilgeous-AlexanderOKC	PG	68	35.5	31.4	10.4	20.3	51	0.9	2.5	34.5	9.8	10.9	90.5	4.8	5.5	1.6	1	2.8	3	0
5	Giannis AntetokounmpoMIL	PF	63	32.1	31.1	11.2	20.3	55.3	0.7	2.7	27.5	7.9	12.3	64.5	11.8	5.7	0.8	0.8	3.9	46	6
6	Jayson TatumBOS	SF	74	36.9	30.1	9.8	21.1	46.6	3.2	9.3	35	7.2	8.4	85.4	8.8	4.6	1.1	0.7	2.9	31	1
7	Stephen CurryGS	PG	56	34.7	29.4	10	20.2	49.3	4.9	11.4	42.7	4.6	5	91.5	6.1	6.3	0.9	0.4	3.2	12	1
8	Kevin DurantBKN/PHX	PF	47	35.6	29.1	10.3	18.3	56	2	4.9	40.4	6.5	7.1	91.9	6.7	5	0.7	1.4	3.3	5	1
9	LeBron JamesLAL	SF	55	35.5	28.9	11.1	22.2	50	2.2	6.9	32.1	4.6	5.9	76.8	8.3	6.8	0.9	0.6	3.2	18	2
10	Donovan MitchellCLE	SG	68	35.8	28.3	10	20.6	48.4	3.6	9.3	38.6	4.7	5.4	86.7	4.3	4.4	1.5	0.4	2.6	5	0
11	Devin BookerPHX	SG	53	34.6	27.8	9.9	20.1	49.4	2.1	6	35.1	5.8	6.8	85.5	4.5	5.5	1	0.3	2.7	5	0
12	Kyrie IrvingBKN/DAL	PG	60	37.4	27.1	9.9	20.1	49.4	3.1	8.3	37.9	4.1	4.6	90.5	5.1	5.5	1.1	0.8	2.1	5	0
13	Jaylen BrownBOS	SG	67	35.9	26.6	10.1	20.6	49.1	2.4	7.3	33.5	3.9	5.1	76.5	6.9	3.5	1.1	0.4	2.9	13	0
14	Trae YoungATL	PG	73	34.8	26.2	8.2	19	43	2.1	6.3	33.5	7.8	8.8	88.6	3	10.2	1.1	0.1	4.1	40	0
15	Ja MorantMEM	PG	61	31.9	26.2	9.3	19.9	46.6	1.5	4.9	30.7	6.1	8.1	74.8	5.9	8.1	1.1	0.3	3.4	20	7
16	Zion WilliamsonNO	PF	29	33	26	9.8	16.2	60.8	0.2	0.7	36.8	6.1	8.6	71.4	7	4.6	1.1	0.6	3.4	5	0
17	Anthony DavisLAL	PF	56	34	25.9	9.7	17.2	56.3	0.3	1.3	25.7	6.2	7.9	78.4	12.5	2.6	1.1	2	2.2	40	0
18	Lauri MarkkanenUTAH	PF	66	34.4	25.6	8.7	17.3	49.9	3	7.7	39.2	5.3	6	87.5	8.6	1.9	0.6	0.6	1.9	28	0
19	Julius RandleNY	PF	77	35.5	25.1	8.5	18.6	46	2.8	8.3	34.3	5.2	6.9	75.7	10	4.1	0.6	0.3	2.8	40	0
20	De'Aaron FoxSAC	PG	73	33.4	25	9.3	18.2	51.2	1.6	5	32.4	4.7	6	78	4.2	6.1	1.1	0.3	2.5	11	0
21	Zach LaVineCHI	SG	77	35.9	24.8	8.7	18	48.5	2.6	7.1	37.5	4.7	5.6	84.8	4.5	4.2	0.9	0.2	2.5	2	0
22	Brandon IngramNO	SF	45	34.2	24.7	9	18.6	48.4	1.4	3.6	39	5.3	6	88.2	5.5	5.8	0.7	0.4	3.3	6	2
23	Anthony EdwardsMIN	SG	79	36	24.6	8.9	19.5	45.9	2.7	7.3	36.9	4	5.3	75.6	5.8	4.4	1.6	0.7	3.3	9	0
24	DeMar DeRozanCHI	SF	74	36.2	24.5	8.9	17.6	50.4	0.6	1.9	32.4	6.2	7.1	87.2	4.6	5.1	1.1	0.5	2.1	6	0
25	Nikola JokicDEN	C	69	33.7	24.5	9.4	14.8	63.2	0.8	2.2	38.3	4.9	6	82.2	11.8	9.8	1.3	0.7	3.6	58	29
26	Pascal SiakamTOR	PF	71	37.4	24.2	8.9	18.5	48	1.3	4	32.4	5.2	6.7	77.4	7.8	5.8	0.9	0.5	2.4	24	2
27	Jalen BrunsonNY	PG	68	35	24	8.6	17.6	49.1	2	4.7	41.6	4.8	5.8	82.9	3.5	6.2	0.9	0.2	2.1	5	0
28	Kawhi LeonardLAC	SF	52	33.6	23.8	8.6	16.8	51.2	2	4.8	41.6	4.7	5.4	87.1	6.5	3.9	1.4	0.5	1.7	4	0
29	Paul GeorgeLAC	F	56	34.6	23.8	8.2	17.9	45.7	2.8	7.6	37.1	4.6	5.3	87.1	6.1	5.1	1.5	0.4	3.1	8	1
30	LaMelo BallCHA	PG	36	35.2	23.3	8.2	20	41.1	4	10.6	37.6	2.8	3.4	84.3	6.4	8.4	1.3	0.3	3.6	17	3
31	Bradley BealWSH	SG	50	33.5	23.2	8.9	17.6	50.6	1.6	4.4	36.5	3.8	4.6	84.2	3.9	5.4	0.9	0.7	2.9	2	0
32	Kristaps PorzingisWSH	C	65	32.6	23.2	7.8	15.7	49.8	2.1	5.5	38.5	5.4	6.4	85.1	8.4	2.7	0.9	1.5	2.1	20	0
33	Jimmy ButlerMIA	SF	64	33.4	22.9	7.5	13.9	53.9	0.6	1.6	35	7.4	8.7	85	5.9	5.3	1.8	0.3	1.6	11	0
34	Jalen GreenHOU	SG	76	34.2	22.1	7.4	17.9	41.7	2.5	7.3	33.8	4.8	6.1	78.6	3.7	3.7	0.8	0.2	2.6	0	0
35	Keldon JohnsonSA	SF	63	32.7	22	8	17.7	45.2	2.1	6.5	32.9	3.9	5.2	74.9	5	2.9	0.7	0.2	2.1	5	0
36	Klay ThompsonGS	SG	69	33	21.9	7.9	18.1	43.6	4.4	10.6	41.2	1.7	1.9	87.9	4.1	2.4	0.7	0.4	1.8	2	0
37	Darius GarlandCLE	PG	69	35.5	21.6	7.6	16.4	46.2	2.4	6	41	4	4.7	86.3	2.7	7.8	1.2	0.1	2.9	18	0
38	Bojan BogdanovicDET	SF	59	32.1	21.6	7.3	14.9	48.8	2.5	6	41.1	4.5	5.1	88.4	3.8	2.6	0.6	0.1	2.3	0	0
39	Desmond BaneMEM	SG	58	31.7	21.5	7.8	16.2	47.9	2.9	7	40.8	3.1	3.5	88.3	5	4.4	1	0.4	2.2	1	0
40	Kyle KuzmaWSH	SF	64	35	21.2	8	17.8	44.8	2.5	7.5	33.3	2.7	3.7	73	7.2	3.7	0.6	0.5	3	14	1
41	Terry RozierCHA	SG	63	35.3	21.1	7.8	18.9	41.5	2.6	8	32.7	2.8	3.5	80.9	4.1	5.1	1.2	0.3	2.1	1	0
42	Anfernee SimonsPOR	SG	62	35	21.1	7.5	16.9	44.7	3.4	9.1	37.7	2.6	2.9	89.4	2.6	4.1	0.7	0.2	2.1	0	0
43	James HardenPHI	SG	58	36.8	21	6.4	14.5	44.1	2.8	7.2	38.5	5.4	6.2	86.7	6.1	10.7	1.2	0.5	3.4	36	5
44	CJ McCollumNO	SG	75	35.3	20.9	7.8	17.9	43.7	2.8	7.2	38.9	2.4	3.2	76.9	4.4	5.7	0.9	0.5	2.4	6	0
45	Jordan ClarksonUTAH	PG	61	32.6	20.8	7.5	16.9	44.4	2.5	7.5	33.8	3.3	4	81.6	4	4.4	0.5	0.2	3	3	0
46	Karl-Anthony TownsMIN	C	29	33	20.8	7.3	14.8	49.5	2.1	5.7	36.6	4.1	4.7	87.4	8.1	4.8	0.7	0.6	3	9	0
47	Tyrese HaliburtonIND	PG	56	33.6	20.7	7.4	15	49	2.9	7.2	40	3.1	3.6	87.1	3.7	10.4	1.6	0.4	2.5	32	0
48	Jerami GrantPOR	SF	63	35.7	20.5	6.9	14.5	47.5	2.3	5.7	40.1	4.4	5.4	81.3	4.5	2.4	0.8	0.8	1.8	2	0
49	Dejounte MurrayATL	SG	74	36.4	20.5	8.3	17.8	46.4	1.8	5.2	34.4	2.1	2.6	83.2	5.3	6.1	1.5	0.3	2.2	8	1
50	Jordan PooleGS	SG	82	30	20.4	6.7	15.6	43	2.6	7.8	33.6	4.4	5.1	87	2.7	4.5	0.8	0.3	3.1	1	0
51	Bam AdebayoMIA	C	75	34.6	20.4	8	14.9	54	0	0.2	8.3	4.3	5.4	80.6	9.2	3.2	1.2	0.8	2.5	31	0
52	Tyrese MaxeyPHI	PG	60	33.6	20.3	7.3	15.2	48.1	2.7	6.2	43.4	3	3.6	84.5	2.9	3.5	0.8	0.1	1.3	0	0
53	Kelly Oubre Jr.CHA	SG	48	32.3	20.3	7.4	17.1	43.1	2.3	7.1	31.9	3.3	4.3	76	5.2	1.1	1.4	0.4	1.3	3	0
54	Mikal BridgesBKN/PHX	SF	83	35.7	20.1	7.1	15.3	46.8	2	5.3	38.2	3.8	4.3	89.5	4.4	3.3	1.1	0.7	1.5	2	0
55	Tyler HerroMIA	PG	67	34.9	20.1	7.3	16.6	43.9	3	8	37.8	2.5	2.7	93.4	5.4	4.2	0.8	0.2	2.4	6	1
56	Louis KingPHI	SF	1	29	20	8	13	61.5	4	8	50	0	1	0	4	2	1	0	2	0	0
57	Jamal MurrayDEN	PG	65	32.8	20	7.3	16	45.4	2.6	6.6	39.8	2.8	3.3	83.3	4	6.2	1	0.2	2.2	5	1
58	Paolo BancheroORL	PF	72	33.8	20	6.7	15.6	42.7	1.2	4	29.8	5.5	7.4	73.8	6.9	3.7	0.8	0.5	2.8	14	0
59	Cade CunninghamDET	PG	12	33.3	19.9	7.8	18.7	41.5	1.4	5.1	27.9	3	3.6	83.7	6.2	6	0.8	0.6	3.3	3	0
60	RJ BarrettNY	SG	73	33.9	19.6	7	16.1	43.4	1.7	5.3	31	4	5.4	74	5	2.8	0.4	0.2	2.2	3	0
61	Fred VanVleetTOR	SG	69	36.7	19.3	6.3	16.1	39.3	3	8.8	34.2	3.7	4.1	89.8	4.1	7.2	1.8	0.6	2	10	1
62	Jrue HolidayMIL	PG	67	32.6	19.3	7.3	15.3	47.9	2.4	6.1	38.4	2.3	2.6	85.9	5.1	7.4	1.2	0.4	2.9	16	0
63	Kevin Porter Jr.HOU	SG	59	34.3	19.2	6.6	15	44.2	2.4	6.5	36.6	3.5	4.5	78.4	5.3	5.7	1.4	0.3	3.2	9	1
64	Domantas SabonisSAC	PF	79	34.6	19.1	7.3	11.9	61.5	0.4	1.1	37.3	4.1	5.5	74.2	12.3	7.3	0.8	0.5	2.9	65	14
65	Jaren Jackson Jr.MEM	PF	63	28.4	18.6	6.6	13	50.6	1.6	4.5	35.5	3.8	4.9	78.8	6.8	1	1	3	1.7	7	0
66	Franz WagnerORL	SF	80	32.6	18.6	6.8	14	48.5	1.6	4.5	36.1	3.4	4	84.2	4.1	3.5	1	0.2	2.1	2	0
67	Devin VassellSA	SG	38	31	18.5	6.9	15.7	43.9	2.7	7	38.7	2.1	2.6	78	3.9	3.6	1.1	0.4	1.5	0	0
68	Deandre AytonPHX	C	67	30.4	18	7.8	13.2	58.8	0.1	0.4	29.2	2.3	3	76	10	1.7	0.6	0.8	1.8	36	0
69	Myles TurnerIND	C	62	29.4	18	6.5	11.8	54.8	1.5	4	37.3	3.5	4.5	78.3	7.5	1.4	0.6	2.3	1.7	18	0
70	D'Angelo RussellLAL/MIN	PG	71	32.5	17.8	6.3	13.4	46.9	2.7	6.9	39.6	2.5	3	82.9	3	6.2	1	0.4	2.6	9	0
71	Nikola VucevicCHI	C	82	33.5	17.6	7.3	14	52	1.5	4.2	34.9	1.6	1.9	83.5	11	3.2	0.7	0.7	1.7	51	1
72	Michael Porter Jr.DEN	SF	62	29	17.4	6.4	13.2	48.7	3	7.3	41.4	1.5	1.9	80	5.5	1	0.6	0.5	1.1	3	0
73	Gary Trent Jr.TOR	SG	66	32.1	17.4	6.1	14.2	43.3	2.5	6.8	36.9	2.6	3.1	83.9	2.6	1.6	1.6	0.2	0.8	0	0
74	Spencer DinwiddieDAL/BKN	PG	79	34.5	17.3	5.8	13.3	43.8	2.3	6.2	36.9	3.4	4.2	81.2	3.4	6.5	0.8	0.3	1.8	9	0
75	Andrew WigginsGS	SF	37	32.2	17.1	6.8	14.3	47.3	2.4	6.1	39.6	1.2	1.9	61.1	5	2.3	1.2	0.8	1.3	3	0
76	Norman PowellLAC	G	60	26.1	17	5.7	11.8	47.9	1.9	4.8	39.7	3.8	4.6	81.2	2.9	1.8	0.8	0.3	1.7	0	0
77	Buddy HieldIND	SG	80	31	16.8	5.9	13	45.8	3.6	8.5	42.5	1.3	1.6	82.2	5	2.8	1.2	0.3	1.7	3	0
78	O.G. AnunobyTOR	SF	67	35.6	16.8	6.3	13.2	47.6	2.1	5.5	38.7	2.1	2.5	83.8	5	2	1.9	0.7	2	2	0
79	Bennedict MathurinIND	SG	78	28.5	16.7	5.3	12.2	43.4	1.3	4	32.3	4.8	5.8	82.8	4.1	1.5	0.6	0.2	1.9	0	0
80	Christian WoodDAL	F	67	25.9	16.6	5.9	11.5	51.5	1.6	4.2	37.6	3.2	4.2	77.2	7.3	1.8	0.4	1.1	1.8	12	0
81	Josh GiddeyOKC	SG	76	31.1	16.6	7.1	14.7	48.2	1	3.1	32.5	1.4	1.9	73.1	7.9	6.2	0.8	0.4	2.8	28	4
82	Aaron GordonDEN	PF	68	30.2	16.3	6.3	11.2	56.4	0.9	2.5	34.7	2.8	4.6	60.8	6.6	3	0.8	0.8	1.4	11	0
83	Jaden IveyDET	PG	74	31.1	16.3	5.5	13.3	41.6	1.6	4.7	34.3	3.6	4.8	74.7	3.9	5.2	0.8	0.2	3.2	8	0
84	Evan MobleyCLE	PF	79	34.4	16.2	6.6	12	55.4	0.3	1.3	21.6	2.6	3.8	67.4	9	2.8	0.8	1.5	1.8	24	0
85	RaiQuan GrayBKN	F	1	35	16	6	12	50	2	5	40	2	2	100	9	7	0	1	4	0	0
86	Brook LopezMIL	C	78	30.4	15.9	6.1	11.5	53.1	1.7	4.7	37.4	1.9	2.4	78.4	6.7	1.3	0.5	2.5	1.4	11	0
87	Russell WestbrookLAC/LAL	PG	73	29.1	15.9	5.9	13.6	43.6	1.2	3.9	31.1	2.8	4.3	65.6	5.8	7.5	1	0.5	3.5	24	4
88	P.J. WashingtonCHA	PF	73	32.6	15.7	5.9	13.4	44.4	2	5.9	34.8	1.7	2.4	73	4.9	2.4	0.9	1.1	1.5	3	0
89	Cameron JohnsonBKN/PHX	SF	42	28.6	15.5	5.3	11.3	47	2.5	6.1	40.4	2.4	2.9	84.2	4.4	1.9	1.2	0.3	0.9	1	0
