51	Lou WilliamsLAC	SG	65	28.7	18.2	6	14.4	41.8	1.7	4.8	35.2	4.5	5.2	86.1	3.1	5.6	0.7	0.2	2.8	2	0
52	Devonte' GrahamCHA	PG	63	35.1	18.2	5.8	15.3	38.2	3.5	9.3	37.3	3	3.7	82	3.4	7.5	1	0.2	2.9	17	0
53	Deandre AytonPHX	C	38	32.5	18.2	8.2	14.9	54.6	0.1	0.3	23.1	1.8	2.3	75.3	11.5	1.9	0.7	1.5	2.1	23	0
54	Derrick RoseDET	PG	50	26	18.1	7.4	15.1	49	0.9	2.9	30.6	2.4	2.8	87.1	2.4	5.6	0.8	0.3	2.5	4	0
55	Terry RozierCHA	SG	63	34.3	18	6.3	14.9	42.3	2.7	6.7	40.7	2.6	3	87.4	4.4	4.1	1	0.2	2.2	2	0
56	Ja MorantMEM	PG	67	31	17.8	6.7	14	47.7	0.9	2.7	33.5	3.6	4.6	77.6	3.9	7.3	0.9	0.3	3.3	15	2
57	Andre DrummondCLE/DET	C	57	33	17.7	7.3	13.8	53.3	0.1	0.6	14.3	3	5.2	57.5	15.2	2.7	1.9	1.6	3.6	47	0
58	Fred VanVleetTOR	SG	54	35.7	17.6	5.9	14.3	41.3	2.7	6.9	39	3.1	3.7	84.8	3.8	6.6	1.9	0.3	2.2	8	0
59	Kevin LoveCLE	PF	56	31.8	17.6	5.8	13	45	2.6	7	37.4	3.3	3.9	85.4	9.8	3.2	0.6	0.3	2.5	23	0
59	Jusuf NurkicPOR	C	8	31.6	17.6	6.8	13.6	49.5	0.3	1.3	20	3.9	4.4	88.6	10.3	4	1.4	2	2.4	3	0
61	Chris PaulOKC	PG	70	31.5	17.6	6.2	12.7	48.9	1.6	4.3	36.5	3.6	4	90.7	5	6.7	1.6	0.2	2.3	10	0
62	Gordon HaywardBOS	SF	52	33.5	17.5	6.7	13.5	50	1.6	4.3	38.3	2.4	2.8	85.5	6.7	4.1	0.7	0.4	1.8	8	0
63	Jaren Jackson Jr.MEM	PF	57	28.5	17.4	6.2	13.2	46.9	2.5	6.5	39.4	2.4	3.3	74.7	4.6	1.4	0.7	1.6	1.7	3	0
64	Marcus Morris Sr.LAC/NY	SF	62	31.2	16.7	5.7	13.1	43.8	2.3	5.6	40.8	2.9	3.5	82.3	5	1.4	0.8	0.5	1.6	3	0
65	Malcolm BrogdonIND	PG	54	30.9	16.5	6	13.8	43.8	1.4	4.3	32.6	3.1	3.4	89.2	4.9	7.1	0.6	0.2	2.4	9	0
66	Ben SimmonsPHI	PG	57	35.4	16.4	6.6	11.4	58	0	0.1	28.6	3.2	5.2	62.1	7.8	8	2.1	0.6	3.5	31	6
67	Dillon BrooksMEM	SF	73	28.9	16.2	6	14.6	40.7	2	5.6	35.8	2.2	2.8	80.8	3.3	2.1	0.9	0.4	1.7	0	0
68	Goran DragicMIA	PG	59	28.2	16.2	5.4	12.3	44.1	2.1	5.7	36.7	3.2	4.2	77.6	3.2	5.1	0.7	0.2	2.4	3	0
69	Norman PowellTOR	G	52	28.4	16	5.7	11.5	49.5	2.1	5.3	39.9	2.5	2.9	84.3	3.7	1.8	1.2	0.4	1.5	0	0
70	Bam AdebayoMIA	C	72	33.6	15.9	6.1	11	55.7	0	0.2	14.3	3.7	5.3	69.1	10.2	5.1	1.1	1.3	2.8	40	3
71	Tim Hardaway Jr.DAL	SF	71	29.5	15.8	5.4	12.5	43.4	2.9	7.2	39.8	2.1	2.6	81.9	3.3	1.9	0.6	0.1	1	0	0
72	Hassan WhitesidePOR	C	67	30	15.5	6.5	10.5	62.1	0.1	0.1	57.1	2.4	3.6	68.6	13.5	1.2	0.4	2.9	1.8	51	0
73	Davis BertansWSH	SF	54	29.3	15.4	4.9	11.3	43.4	3.7	8.7	42.4	1.9	2.3	85.2	4.5	1.7	0.7	0.6	1.1	1	0
74	Carmelo AnthonyPOR	PF	58	32.8	15.4	5.8	13.5	43	1.5	3.9	38.5	2.3	2.8	84.5	6.3	1.5	0.8	0.5	1.7	5	0
75	Serge IbakaTOR	F	55	27	15.4	6.2	12.2	51.2	1.3	3.3	38.5	1.6	2.3	71.8	8.2	1.4	0.5	0.8	2	20	0
76	Kendrick NunnMIA	G	67	29.3	15.3	6	13.6	43.9	2	5.8	35	1.3	1.5	85	2.7	3.3	0.8	0.2	1.7	0	0
77	JJ RedickNO	SG	60	26.4	15.3	4.8	10.5	45.3	3	6.6	45.3	2.8	3.1	89.2	2.5	2	0.3	0.2	1.3	0	0
78	Jordan ClarksonUTAH/CLE	PG	71	24	15.2	5.5	12.2	45.4	2.1	5.8	36.8	1.9	2.3	83.6	2.6	1.9	0.6	0.2	1.4	0	0
79	Bogdan BogdanovicSAC	SG	61	29	15.1	5.5	12.6	44	2.7	7.2	37.2	1.4	1.9	74.1	3.4	3.4	1	0.2	1.7	2	0
80	Rudy GobertUTAH	C	68	34.3	15.1	5.7	8.2	69.3	0	0	0	3.7	5.9	63	13.5	1.5	0.8	2	1.9	49	0
81	Will BartonDEN	G	58	33	15.1	5.7	12.7	45	1.9	5	37.5	1.8	2.3	76.7	6.3	3.7	1.1	0.5	1.5	7	0
82	Alec BurksGS/PHI	SG	66	26.6	15	4.9	11.6	41.8	1.8	4.6	38.5	3.6	4	88.7	4.3	2.9	0.9	0.3	1.4	1	0
83	Eric BledsoeMIL	SG	61	27	14.9	5.5	11.5	47.4	1.2	3.5	34.4	2.8	3.5	79	4.6	5.4	0.9	0.4	2.4	2	0
84	Jonas ValanciunasMEM	C	70	26.4	14.9	6.2	10.6	58.5	0.5	1.3	35.2	2.1	2.9	74	11.3	1.9	0.4	1.1	1.8	39	1
85	Lauri MarkkanenCHI	PF	50	29.8	14.7	5	11.8	42.5	2.2	6.3	34.4	2.5	3.1	82.4	6.3	1.5	0.8	0.5	1.6	3	0
86	Terrence RossORL	G	69	27.4	14.7	4.9	12.3	40.3	2.6	7.3	35.1	2.3	2.7	85.3	3.2	1.2	1.1	0.3	1	0	0
87	Harrison BarnesSAC	SF	72	34.5	14.5	5.1	11	46	1.4	3.7	38.1	3	3.7	80.2	4.9	2.2	0.6	0.2	1.2	4	0
88	Victor OladipoIND	SG	19	27.8	14.5	5.1	12.9	39.4	1.7	5.5	31.7	2.5	3.1	81.4	3.9	2.9	0.9	0.2	2.5	0	0
89	Joe HarrisBKN	SF	69	30.8	14.5	5.5	11.4	48.6	2.5	5.9	42.4	0.9	1.3	71.9	4.3	2.1	0.6	0.2	1.5	0	0
90	Eric GordonHOU	SG	36	28.2	14.4	4.8	12.9	36.9	2.7	8.4	31.7	2.3	3	76.6	2	1.5	0.6	0.4	1.2	0	0
91	Aaron GordonORL	PF	62	32.5	14.4	5.4	12.4	43.7	1.2	3.8	30.8	2.4	3.6	67.4	7.7	3.7	0.8	0.6	1.6	20	1
92	Mike ConleyUTAH	PG	47	29	14.4	4.9	12.1	40.9	2	5.4	37.5	2.4	3	82.7	3.2	4.4	0.8	0.1	2	0	0
93	RJ BarrettNY	SG	56	30.4	14.3	5.2	13	40.2	1.1	3.5	32	2.8	4.5	61.4	5	2.6	1	0.3	2.2	2	0
94	Marvin Bagley IIISAC	PF	13	25.7	14.2	6	12.8	46.7	0.3	1.7	18.2	1.9	2.4	80.6	7.5	0.8	0.5	0.9	1.4	3	0
95	Jabari ParkerATL/SAC	PF	38	24.1	14	5.8	11.3	51	0.8	3.1	26.9	1.6	2.1	75.3	5.6	1.8	1.2	0.4	1.7	2	0
96	Eric PaschallGS	F	60	27.6	14	5.3	10.7	49.7	0.6	2.2	28.7	2.7	3.5	77.4	4.6	2.1	0.5	0.2	1.6	4	0
97	Clint CapelaATL/HOU	C	39	32.8	13.9	6.3	9.9	62.9	0	0	0	1.4	2.7	52.9	13.8	1.2	0.8	1.8	1.6	27	0
98	Josh RichardsonPHI	SG	55	30.8	13.7	5.1	11.7	43	1.5	4.5	34.1	2.1	2.6	80.9	3.2	2.9	0.9	0.7	1.9	0	0
99	Rui HachimuraWSH	PF	48	30.1	13.5	5.3	11.4	46.6	0.5	1.8	28.7	2.4	2.9	82.9	6.1	1.8	0.8	0.2	1.1	3	0
100	Tyler HerroMIA	PG	55	27.4	13.5	4.9	11.5	42.8	2.1	5.4	38.9	1.6	1.8	87	4.1	2.2	0.6	0.2	1.6	1	0
